source1_entity_id	candidate_entity_ids
S1-535875591	S2-125465271,S2-141581344,S2-181288580,S2-192342952,S2-19917854,S2-261342169,S2-263964663,S2-268108021,S2-290636180,S2-295349370,S2-309897843,S2-310690797,S2-331602863,S2-336562657,S2-339843047,S2-345604359,S2-352566302,S2-359742036,S2-364624086,S2-368706073,S2-369051336,S2-378828875,S2-383661325,S2-414554624,S2-448747240,S2-460574353,S2-478608575,S2-483758285,S2-497822289,S2-507966855,S2-525192209,S2-532701182,S2-545437687,S2-565040798,S2-572399047,S2-57793231,S2-580403605,S2-626135826,S2-650057889,S2-655194418,S2-659359664,S2-663633433,S2-66794347,S2-706726218,S2-752866007,S2-767624146,S2-797128984,S2-825267142,S2-850309373,S2-898245401,S2-899536867,S2-918186021,S2-926544307,S2-967961833,S2-972254904,S2-972704495,S2-998006807,S3-105102950,S3-114897369,S3-117587153,S3-127215567,S3-146675961,S3-215071720,S3-217779670,S3-230548499,S3-249751858,S3-275378319,S3-312076811,S3-322282600,S3-329785480,S3-341379272,S3-349866207,S3-364583910,S3-379576130,S3-42437114,S3-57609901,S3-608590923,S3-615659207,S3-61894599,S3-632360482,S3-633759118,S3-642552037,S3-644339182,S3-702690705,S3-713035318,S3-714961549,S3-73972934,S3-754277784,S3-757248162,S3-780132095,S3-790485863,S3-810815724,S3-812816419,S3-865009324,S3-872951357,S3-891798672,S3-895259787,S3-925273696,S3-932268956,S3-933139455,S3-963502184,S3-967461726,S3-977645156,S3-98137938,S3-994331783
S1-536101922	S2-113459826,S2-154827906,S2-161436633,S2-178900854,S2-185848208,S2-192463060,S2-211418952,S2-216567787,S2-222721924,S2-236139299,S2-237080180,S2-250057550,S2-250783584,S2-271971052,S2-284501603,S2-305472512,S2-311367736,S2-312565757,S2-313287677,S2-325898983,S2-327625153,S2-331835465,S2-33455034,S2-340858377,S2-342007628,S2-349330599,S2-353227349,S2-363362046,S2-367361184,S2-36813728,S2-371466910,S2-372170581,S2-37233536,S2-375332463,S2-382467629,S2-385606345,S2-404618266,S2-419090964,S2-428967471,S2-428974734,S2-436218414,S2-473180062,S2-476128952,S2-477722481,S2-478118667,S2-479494116,S2-493504448,S2-505134989,S2-509522594,S2-523235182,S2-548008093,S2-551962019,S2-552468099,S2-554282188,S2-560879543,S2-567435644,S2-570458437,S2-580370445,S2-582613051,S2-589943921,S2-592894472,S2-633502024,S2-637470771,S2-657055265,S2-667988744,S2-679900714,S2-697819701,S2-715318822,S2-719656496,S2-722805402,S2-728109713,S2-729675692,S2-76011987,S2-761356964,S2-764491312,S2-767081494,S2-768634423,S2-780145611,S2-790051587,S2-792999082,S2-842674688,S2-847094089,S2-85164939,S2-852061421,S2-855548385,S2-859536911,S2-860701243,S2-864837647,S2-870737743,S2-878269598,S2-880892578,S2-883979211,S2-899682556,S2-929574059,S2-930256192,S2-932566065,S2-9361869,S2-942607637,S2-942823283,S2-964297900,S3-129376657,S3-134433775,S3-179711509,S3-192505525,S3-205489386,S3-211813009,S3-225383555,S3-23586525,S3-246807141,S3-25114923,S3-259404097,S3-263193123,S3-263659360,S3-265147778,S3-265509507,S3-274972981,S3-278227663,S3-294313330,S3-301078672,S3-304947920,S3-30643967,S3-318538020,S3-321458669,S3-323402585,S3-34088703,S3-349579016,S3-374067161,S3-381631622,S3-381657140,S3-38495269,S3-385172628,S3-385197744,S3-38543047,S3-405558539,S3-41900589,S3-419738778,S3-445352941,S3-460744644,S3-467402984,S3-469903431,S3-47475138,S3-496852144,S3-498089193,S3-514489068,S3-529047741,S3-536686182,S3-538105063,S3-539439626,S3-540324260,S3-546880141,S3-554881303,S3-558332633,S3-597490424,S3-608718583,S3-622785893,S3-628288606,S3-628353988,S3-641901429,S3-654997121,S3-655450188,S3-661722061,S3-673876410,S3-703052869,S3-708065424,S3-710682156,S3-722817079,S3-728004777,S3-737473431,S3-745676793,S3-757167316,S3-783405774,S3-785226581,S3-792842024,S3-795738964,S3-81477936,S3-829043085,S3-831815781,S3-840536690,S3-842272193,S3-842334233,S3-851717303,S3-854989893,S3-857637716,S3-858447737,S3-860873954,S3-867155094,S3-874662025,S3-876842060,S3-886175141,S3-894932954,S3-900234522,S3-907870296,S3-911041513,S3-912535502,S3-921819313,S3-925107029,S3-927277775,S3-980307212,S3-981315902,S3-983873592
S1-536131982	S2-336832233,S2-350643322,S2-692868007,S3-102701092,S3-243018919
S1-536922323	S2-111517272,S2-114116287,S2-134380219,S2-139000433,S2-141605172,S2-150516567,S2-163259827,S2-16522108,S2-17205398,S2-173143185,S2-175236420,S2-204419817,S2-205027690,S2-244721476,S2-25365194,S2-287844702,S2-288392716,S2-291660254,S2-292743977,S2-294368364,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-375399497,S2-413282671,S2-414152449,S2-420024497,S2-435313949,S2-439121880,S2-449665250,S2-451805074,S2-453039951,S2-476074339,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-519011149,S2-519492332,S2-521615016,S2-528172648,S2-539815212,S2-549885912,S2-5553664,S2-561091666,S2-561666518,S2-614916338,S2-618035553,S2-649454752,S2-650861468,S2-658068135,S2-6645057,S2-665994287,S2-683351435,S2-699161351,S2-711475309,S2-729524626,S2-749265081,S2-772162982,S2-783679625,S2-786306409,S2-869512672,S2-869620023,S2-872850150,S2-875475843,S2-877390437,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-927073903,S2-939878538,S2-945233776,S2-961627213,S2-985393264,S3-143802425,S3-149481156,S3-153308562,S3-247110154,S3-320250185,S3-378084129,S3-413281918,S3-485151156,S3-486540831,S3-622842525,S3-70384385,S3-777267418,S3-792501104,S3-815544026,S3-852735880,S3-863785564,S3-866101656,S3-890848254,S3-917832290,S3-936860934,S3-950087114,S3-974134178
S1-537258022	S2-10424289,S2-104369685,S2-120169695,S2-125971924,S2-134321580,S2-171461791,S2-173502629,S2-177071598,S2-187069244,S2-265153906,S2-266051764,S2-279861750,S2-306639287,S2-306925449,S2-333500374,S2-379215202,S2-390227049,S2-406293840,S2-458460606,S2-462028281,S2-482914729,S2-491693760,S2-497856033,S2-52266890,S2-531102003,S2-548179234,S2-549109073,S2-564650775,S2-569545615,S2-579242758,S2-590649278,S2-602012106,S2-636746697,S2-653699761,S2-66518309,S2-667800820,S2-678596414,S2-709225006,S2-716081759,S2-721413781,S2-730571098,S2-731268399,S2-739975075,S2-744486547,S2-799178614,S2-808424549,S2-841943403,S2-858048843,S2-870340763,S2-882141158,S2-900607071,S2-909889638,S2-923166037,S2-940930560,S2-955692863,S2-959941555,S2-979553743,S2-983338934,S2-986962745,S2-991525527,S3-102898491,S3-104310673,S3-114380968,S3-127036896,S3-13176127,S3-139780657,S3-142622762,S3-144371176,S3-162018943,S3-167513707,S3-169230923,S3-176511851,S3-194132475,S3-202661571,S3-204549209,S3-2271726,S3-244030234,S3-260200123,S3-28100359,S3-317511602,S3-321953415,S3-333600892,S3-358746854,S3-419093858,S3-432330722,S3-433562928,S3-43973291,S3-476766435,S3-483954891,S3-48621856,S3-486361878,S3-493160585,S3-519952133,S3-549056260,S3-563442724,S3-573614886,S3-608432316,S3-665588174,S3-677055677,S3-677953191,S3-678607085,S3-692279214,S3-718004133,S3-731429479,S3-741998783,S3-745767530,S3-763104103,S3-78757130,S3-792586502,S3-793351321,S3-798401067,S3-799646610,S3-810128918,S3-847854235,S3-884010505,S3-888858086,S3-893484607,S3-94110379,S3-946294270,S3-963516392,S3-973818641,S3-979581828,S3-993321768,S3-999054266
S1-537580574	S2-100772553,S2-103951248,S2-104794724,S2-107681618,S2-113028354,S2-136373251,S2-149900263,S2-15341127,S2-156753059,S2-165091195,S2-184335531,S2-184620054,S2-185803633,S2-190901175,S2-201287570,S2-203827476,S2-204074353,S2-204774364,S2-240408873,S2-262350184,S2-305421530,S2-308601430,S2-32228837,S2-32538663,S2-342853570,S2-345134427,S2-346787504,S2-357495218,S2-362399554,S2-362964658,S2-393904435,S2-395581918,S2-416067069,S2-418509192,S2-436334912,S2-444503858,S2-452550566,S2-470701485,S2-472374663,S2-480349680,S2-529582978,S2-531512452,S2-539921851,S2-564420319,S2-571636279,S2-576835370,S2-605978894,S2-615545650,S2-649626038,S2-683222451,S2-697632111,S2-748260253,S2-756919872,S2-758164568,S2-763238402,S2-779991072,S2-781751424,S2-788851613,S2-802712176,S2-818036853,S2-844297417,S2-848422499,S2-891600637,S2-894241788,S2-90554037,S2-908108749,S2-915342773,S2-916403797,S2-950349520,S2-956818182,S2-961224785,S2-971812980,S2-97705387,S2-98194232,S2-985085494,S2-993004846,S2-995984110,S2-997095568,S3-10726799,S3-11524246,S3-124147981,S3-131240350,S3-144853053,S3-147900480,S3-171331153,S3-177451259,S3-177714386,S3-197690239,S3-19965518,S3-200910318,S3-210081627,S3-213862877,S3-233691339,S3-245423814,S3-254151796,S3-30586299,S3-306672093,S3-317337835,S3-318288238,S3-323290319,S3-330331324,S3-33472046,S3-349338472,S3-385774616,S3-398316423,S3-410114832,S3-415766836,S3-424748803,S3-431040433,S3-431285820,S3-446836595,S3-447327221,S3-452776943,S3-456916985,S3-460684149,S3-473309219,S3-496167805,S3-521185354,S3-54785974,S3-548126491,S3-550263756,S3-552477370,S3-560511276,S3-577668619,S3-59170190,S3-593554183,S3-597215229,S3-605822800,S3-614854547,S3-621105182,S3-62637032,S3-66008411,S3-665328312,S3-665605919,S3-666837416,S3-689953056,S3-690639418,S3-699604483,S3-720096866,S3-722607867,S3-724085012,S3-73107666,S3-748993149,S3-749218743,S3-755940769,S3-762293102,S3-765934680,S3-766222862,S3-76626631,S3-782743965,S3-786554813,S3-789846736,S3-797465668,S3-80083869,S3-825924866,S3-838810220,S3-861744675,S3-878550694,S3-879302780,S3-882686751,S3-910227381,S3-911797125,S3-91266231,S3-930996586,S3-939694441,S3-939808707,S3-946996255,S3-956218709,S3-972945742,S3-984738643
S1-537939350	S2-105946712,S2-18334616,S2-253748396,S2-263091916,S2-283031362,S2-292058790,S2-386706468,S2-394820490,S2-42812323,S2-457166174,S2-463175707,S2-473187518,S2-497336478,S2-510996559,S2-534050589,S2-539623146,S2-557968186,S2-56969220,S2-575636805,S2-581992037,S2-609989225,S2-610247758,S2-647388451,S2-658232164,S2-665294560,S2-672540021,S2-67686785,S2-696996845,S2-761700991,S2-776688653,S2-80393063,S2-805318786,S2-820813095,S2-821591399,S2-847044580,S2-848869742,S2-86568716,S2-878508978,S2-883272450,S2-889890257,S2-893226100,S2-89348991,S2-901019187,S2-905916118,S2-91612813,S2-940416446,S2-94534011,S2-945452641,S2-945929010,S2-972025053,S2-979053204,S2-984381577,S2-992151661,S3-100788871,S3-103127627,S3-113079869,S3-118497547,S3-120126611,S3-131166894,S3-13419909,S3-134230686,S3-138689226,S3-143531128,S3-165088002,S3-166459900,S3-170446312,S3-19016357,S3-246703948,S3-255638193,S3-265144393,S3-265870177,S3-269555780,S3-292289162,S3-295774732,S3-328009174,S3-370089343,S3-395817193,S3-403218142,S3-408888442,S3-445071842,S3-473878599,S3-490316870,S3-52544456,S3-528999085,S3-533970218,S3-541591853,S3-609800460,S3-620142181,S3-63054084,S3-634937088,S3-635330059,S3-645761712,S3-660254935,S3-687070692,S3-692464342,S3-700720486,S3-701751019,S3-704901834,S3-714423700,S3-738170569,S3-745826207,S3-750270919,S3-763627291,S3-770762380,S3-775013110,S3-829463363,S3-838519684,S3-839865432,S3-850931452,S3-851034183,S3-857460596,S3-87803694,S3-903151246,S3-905534437,S3-914398267,S3-916267526,S3-933490511,S3-941052597,S3-99900328
S1-5387491	S2-102185814,S2-10496490,S2-113475594,S2-121591529,S2-125716395,S2-126582537,S2-172026769,S2-218519309,S2-22287756,S2-247776946,S2-250316568,S2-251603101,S2-254196113,S2-257158345,S2-261810792,S2-265755174,S2-279305882,S2-283676239,S2-290879457,S2-291949423,S2-300568681,S2-30546015,S2-315915551,S2-322583574,S2-328364272,S2-341329161,S2-348013845,S2-374608843,S2-375414700,S2-393281300,S2-403862823,S2-409866637,S2-41152758,S2-415477440,S2-416390222,S2-417436927,S2-427044773,S2-449355483,S2-45379072,S2-459369204,S2-462504911,S2-467743997,S2-485093977,S2-492744786,S2-508236963,S2-519190476,S2-551537406,S2-568169604,S2-579935309,S2-58841545,S2-610838312,S2-620226601,S2-634747624,S2-644667946,S2-645193275,S2-653878047,S2-658100881,S2-667953599,S2-67179755,S2-679214297,S2-684605664,S2-692525796,S2-722544585,S2-7343509,S2-739863328,S2-741345553,S2-750171084,S2-756081910,S2-761017655,S2-766333255,S2-788743108,S2-802385312,S2-810219950,S2-814732934,S2-838500332,S2-856024369,S2-864607685,S2-885909634,S2-889869513,S2-893897787,S2-894464772,S2-899448452,S2-908598964,S2-913271372,S2-913297005,S2-929029942,S2-947056282,S2-958329052,S2-96053583,S2-961902431,S2-967917284,S2-9700231,S2-970381930,S2-973310135,S2-983948985,S2-997456191,S3-104887869,S3-149606467,S3-154589048,S3-167455793,S3-171762445,S3-181552319,S3-191454326,S3-191479104,S3-213878908,S3-22469485,S3-23388984,S3-239971671,S3-246874061,S3-273802020,S3-275070555,S3-302625399,S3-315106567,S3-316401830,S3-326022073,S3-332348258,S3-342822093,S3-342915282,S3-347041780,S3-35114216,S3-353616699,S3-375272715,S3-379448531,S3-397326759,S3-401218578,S3-409113931,S3-409347649,S3-41723567,S3-455870734,S3-478495328,S3-482742486,S3-487999908,S3-494826279,S3-500868444,S3-510414822,S3-514433041,S3-518459356,S3-533070842,S3-546472996,S3-5734988,S3-581973356,S3-589180711,S3-59745325,S3-610246260,S3-627035544,S3-640135838,S3-648676260,S3-660174453,S3-663415241,S3-665590143,S3-681710980,S3-683638238,S3-6866830,S3-688203981,S3-690055160,S3-693848677,S3-708492964,S3-73820692,S3-752260877,S3-753472521,S3-756911491,S3-760164014,S3-760580216,S3-760989918,S3-76790521,S3-784352279,S3-784625823,S3-786910676,S3-79050524,S3-803152089,S3-807009541,S3-808269396,S3-822246366,S3-822347062,S3-847028096,S3-853236159,S3-857490786,S3-861508759,S3-884002831,S3-891967480,S3-892277456,S3-902313136,S3-920932858,S3-927052162,S3-929237936,S3-933008392,S3-933394243,S3-940893630,S3-953737983,S3-966009048,S3-975685429,S3-981311305,S3-98288183,S3-984903835,S3-985312859,S3-991006681
S1-538751082	S2-124376779,S2-136238269,S2-138118283,S2-143668106,S2-156926445,S2-160597218,S2-196902506,S2-201768959,S2-222728452,S2-238598126,S2-271362685,S2-275454163,S2-308639369,S2-30945224,S2-343431122,S2-366459370,S2-369485633,S2-394679612,S2-404645568,S2-408824742,S2-414212552,S2-427953146,S2-436438451,S2-44158313,S2-466768911,S2-468492908,S2-472069210,S2-494989744,S2-497876410,S2-517738187,S2-519397027,S2-549318964,S2-557084726,S2-557952558,S2-601380600,S2-614844690,S2-621230653,S2-627459233,S2-688629315,S2-690349948,S2-714829084,S2-727845600,S2-738704898,S2-76382241,S2-772442125,S2-774574330,S2-789976898,S2-793738489,S2-802300581,S2-817081946,S2-838348918,S2-840232577,S2-842416432,S2-858873955,S2-864625694,S2-871347158,S2-889604527,S2-896911644,S2-912989188,S2-914137931,S2-914689804,S2-966864643,S2-984312004,S2-997887664,S3-113029421,S3-11627501,S3-118358291,S3-125135414,S3-141479274,S3-176386547,S3-179668480,S3-206468918,S3-212855200,S3-226138614,S3-229237575,S3-234577009,S3-23767409,S3-263952373,S3-323442229,S3-328905331,S3-346784903,S3-350549813,S3-364976537,S3-374296553,S3-388010524,S3-40833437,S3-412396826,S3-453315170,S3-456229834,S3-467111579,S3-473646193,S3-477683196,S3-488537145,S3-493859279,S3-496622648,S3-502467383,S3-524864073,S3-531560179,S3-535101,S3-572458992,S3-585022766,S3-586420924,S3-586973258,S3-608400869,S3-616046524,S3-625649017,S3-629411855,S3-63877362,S3-651878387,S3-701932969,S3-704222089,S3-704977533,S3-722113966,S3-728582567,S3-734883424,S3-745970579,S3-769172695,S3-774090482,S3-796220751,S3-802250295,S3-808217933,S3-822807965,S3-839509966,S3-869251210,S3-876463500,S3-88132134,S3-883751791,S3-898768294,S3-917473789,S3-927060906,S3-931326134,S3-937703929,S3-939930734,S3-940067394,S3-942069492,S3-947250828,S3-964389600,S3-96690976,S3-975593336,S3-98167855,S3-986172347
S1-539406463	S2-104861206,S2-120648826,S2-134741525,S2-147783390,S2-166749844,S2-175659263,S2-183409381,S2-188167822,S2-198828227,S2-211266781,S2-215875193,S2-216034891,S2-225499512,S2-23115973,S2-243701610,S2-245650289,S2-254102001,S2-262252100,S2-26244963,S2-285638400,S2-286699034,S2-295637106,S2-31118241,S2-311400812,S2-318262459,S2-331914100,S2-334716356,S2-337104351,S2-354158119,S2-354186897,S2-355548573,S2-357689174,S2-358559367,S2-386338274,S2-405241867,S2-415292605,S2-420920144,S2-431213187,S2-433196220,S2-437855515,S2-445420464,S2-451745370,S2-504343182,S2-521656480,S2-560701997,S2-565816614,S2-566045746,S2-56978067,S2-581806069,S2-59977682,S2-616604053,S2-620279710,S2-634170512,S2-646045549,S2-646965475,S2-656519297,S2-660670493,S2-66087831,S2-667408488,S2-672610400,S2-67523624,S2-689963770,S2-700311566,S2-71529980,S2-739702767,S2-74189792,S2-747283346,S2-765901165,S2-773431592,S2-773463539,S2-775621795,S2-794767146,S2-806126267,S2-808014871,S2-809600767,S2-820574807,S2-834020412,S2-836842616,S2-837221032,S2-84813933,S2-858337926,S2-862856902,S2-863803209,S2-86576898,S2-872619207,S2-889244152,S2-890506439,S2-893051219,S2-898963749,S2-942524680,S2-950505789,S2-962268281,S2-962555647,S2-962992372,S2-964447350,S2-968678760,S2-989094519,S2-989829199,S2-993351758,S2-993558765,S3-105446271,S3-11288099,S3-113877587,S3-122274277,S3-1413532,S3-159135397,S3-171639491,S3-177178415,S3-184404363,S3-188578728,S3-21179239,S3-221015621,S3-223946388,S3-231763018,S3-244406787,S3-251301811,S3-253102172,S3-260194838,S3-2650628,S3-27807773,S3-284363483,S3-288984528,S3-295509000,S3-304788021,S3-319885471,S3-325671493,S3-328554006,S3-32923841,S3-346012036,S3-371107811,S3-381992292,S3-390630531,S3-409455269,S3-424247338,S3-424558755,S3-426185317,S3-452264459,S3-461501929,S3-470926729,S3-471765269,S3-480897292,S3-488171295,S3-489658202,S3-492701458,S3-497523594,S3-508975051,S3-509480055,S3-517153442,S3-519714096,S3-525710177,S3-527620083,S3-535301464,S3-53950510,S3-545055245,S3-551748655,S3-552934615,S3-564538143,S3-577015908,S3-578381922,S3-601919919,S3-608322752,S3-618742358,S3-668791606,S3-671862149,S3-68185269,S3-682886671,S3-682981653,S3-695167738,S3-717424441,S3-745584553,S3-757483310,S3-761370483,S3-773899777,S3-785692984,S3-788488678,S3-802233542,S3-813262545,S3-821914227,S3-845720610,S3-847339279,S3-854275994,S3-89068524,S3-891286037,S3-907456804,S3-912563519,S3-913709179,S3-936593178,S3-960594009,S3-971480237,S3-977233178,S3-977720432,S3-99136705,S3-996040850
S1-539495572	S2-107224734,S2-13633653,S2-149501617,S2-226318756,S2-290241418,S2-293635745,S2-331242457,S2-38221955,S2-458857779,S2-465095799,S2-477162587,S2-48134306,S2-529450094,S2-547105421,S2-708128149,S2-821842139,S2-951011695,S3-13802312,S3-149311180,S3-336203068,S3-372661527,S3-480538654,S3-494392203,S3-61028169,S3-611216005,S3-625308953,S3-736171669,S3-746585657,S3-837075618,S3-860789389,S3-920552177,S3-96540444,S3-975106421
S1-541260963	S2-10052160,S2-12399911,S2-15768192,S2-162394580,S2-190326206,S2-218458027,S2-266219283,S2-275499211,S2-284019526,S2-288246076,S2-355898470,S2-360526234,S2-365537988,S2-384792309,S2-403404601,S2-422816296,S2-426714487,S2-430213743,S2-445330214,S2-449833187,S2-452595695,S2-47907637,S2-480252334,S2-483228618,S2-487702680,S2-489989469,S2-508314557,S2-519492332,S2-560551824,S2-560617550,S2-592708114,S2-595951354,S2-597461815,S2-602896357,S2-628109516,S2-667066743,S2-681571577,S2-693152398,S2-696501465,S2-705638677,S2-705907632,S2-706716821,S2-708184386,S2-74700686,S2-794529192,S2-796688294,S2-797664573,S2-80772445,S2-814350514,S2-859368412,S2-88285079,S2-887854979,S2-888451541,S2-902114596,S2-915011716,S2-948651883,S2-949649934,S2-969313126,S2-973848645,S2-979134941,S3-109160787,S3-113855448,S3-139085433,S3-145117325,S3-157058009,S3-180253597,S3-194832515,S3-198636751,S3-223647673,S3-283079455,S3-30682449,S3-34889771,S3-356694859,S3-37762018,S3-381640265,S3-389019474,S3-396380078,S3-401824972,S3-436101655,S3-436888109,S3-452161185,S3-525638059,S3-526198379,S3-546540898,S3-564207815,S3-585646991,S3-592724651,S3-592763970,S3-598555199,S3-617577942,S3-623788067,S3-62674533,S3-633836709,S3-648161211,S3-650378356,S3-659361939,S3-696015552,S3-715139638,S3-716425906,S3-721541,S3-746209666,S3-749855050,S3-753601653,S3-765668090,S3-797546231,S3-829200804,S3-836503659,S3-843422237,S3-877355122,S3-912899210,S3-923312661,S3-925336825,S3-927291670,S3-932220068,S3-940176054,S3-940327183,S3-940748250,S3-965901976,S3-992517659,S3-993229213
S1-541785695	S2-280777255,S3-24651872,S3-432007987,S3-755165934
S1-542100901	S2-134380219,S2-139000433,S2-141605172,S2-163259827,S2-17205398,S2-175236420,S2-204419817,S2-205027690,S2-23857704,S2-244721476,S2-25365194,S2-291660254,S2-292743977,S2-294368364,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-375399497,S2-413282671,S2-414152449,S2-435313949,S2-449665250,S2-451805074,S2-476074339,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-506661238,S2-519011149,S2-519492332,S2-521615016,S2-528172648,S2-535939516,S2-549885912,S2-5553664,S2-561666518,S2-618035553,S2-649454752,S2-650861468,S2-6645057,S2-665994287,S2-683351435,S2-699161351,S2-711475309,S2-749265081,S2-783679625,S2-786306409,S2-869512672,S2-869620023,S2-875475843,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-927073903,S2-939878538,S2-945233776,S2-961627213,S2-985393264,S3-240777956,S3-418855762,S3-939453920
S1-542667082	S2-110348445,S2-110414374,S2-135963388,S2-182393848,S2-231506677,S2-239087453,S2-265610106,S2-323051331,S2-37915116,S2-409879528,S2-4420588,S2-459215373,S2-466403880,S2-481872567,S2-534142443,S2-562001486,S2-575780928,S2-603893826,S2-611424916,S2-613917702,S2-632615937,S2-650608981,S2-70604239,S2-71570412,S2-72139589,S2-723556185,S2-751870482,S2-758284223,S2-762854323,S2-766610048,S2-793696599,S2-818267260,S2-891718427,S2-898693325,S2-971167442,S2-998978967,S3-109889488,S3-11374181,S3-138841062,S3-150481161,S3-15303473,S3-178282216,S3-192239193,S3-198866712,S3-241536320,S3-254957288,S3-283272348,S3-285270753,S3-298221504,S3-321180950,S3-323018721,S3-326200369,S3-343332638,S3-344993521,S3-353138445,S3-365545088,S3-377762103,S3-414882828,S3-4341373,S3-506864609,S3-509173898,S3-538243608,S3-542196266,S3-542869192,S3-566267311,S3-574366953,S3-575551064,S3-583242056,S3-58825885,S3-607611669,S3-617242640,S3-622104579,S3-63947955,S3-690274235,S3-702431912,S3-703955462,S3-727228238,S3-728742794,S3-747866955,S3-752228883,S3-759438073,S3-797694040,S3-812334959,S3-818830238,S3-828920186,S3-834651962,S3-840370942,S3-872991978,S3-901458160,S3-908262740,S3-932571250,S3-958300534,S3-963659644,S3-982391183
S1-544342798	S2-114533359,S2-123007285,S2-124372922,S2-158597063,S2-163259827,S2-169044911,S2-17205398,S2-18641986,S2-200957996,S2-22488571,S2-225153541,S2-240312606,S2-248285124,S2-251527248,S2-272766734,S2-291660254,S2-294368364,S2-304886208,S2-305638680,S2-305855691,S2-30896801,S2-313763853,S2-317445761,S2-31772123,S2-318442541,S2-320318331,S2-337425265,S2-339397674,S2-341229606,S2-36896982,S2-399041046,S2-414152449,S2-414351640,S2-428532107,S2-429136435,S2-436807197,S2-439768305,S2-449665250,S2-468926905,S2-476074339,S2-483791457,S2-490117597,S2-49147003,S2-502763463,S2-519011149,S2-520275683,S2-521615016,S2-523332161,S2-524073543,S2-526045482,S2-528172648,S2-535216779,S2-545355882,S2-553985920,S2-561666518,S2-575830273,S2-599305846,S2-615209091,S2-619882459,S2-650861468,S2-662130533,S2-672117349,S2-676396680,S2-679366403,S2-699161351,S2-707884043,S2-711475309,S2-717202636,S2-740879143,S2-743649159,S2-749265081,S2-783679625,S2-786306409,S2-787973587,S2-788878392,S2-794212473,S2-803786619,S2-804345849,S2-805938499,S2-812052882,S2-832305475,S2-837228455,S2-850106177,S2-856130558,S2-858032056,S2-86774945,S2-881136689,S2-893360617,S2-904878460,S2-912118279,S2-925591400,S2-927073903,S2-93912808,S2-954876644,S2-955865262,S2-961627213,S2-962277156,S2-977222782,S2-977988949,S2-985393264,S3-102277378,S3-116144920,S3-119768940,S3-124795255,S3-125847373,S3-133140184,S3-134610473,S3-147702242,S3-161896989,S3-163237994,S3-17593350,S3-197085073,S3-207755555,S3-219532142,S3-22219983,S3-225271973,S3-239671428,S3-242505400,S3-251726871,S3-261861827,S3-272708071,S3-281473557,S3-281790247,S3-291506906,S3-296289759,S3-298242933,S3-309515359,S3-312819890,S3-318691878,S3-322737764,S3-342132591,S3-34351827,S3-345446062,S3-348373321,S3-349980549,S3-351794428,S3-369259751,S3-385501000,S3-391806241,S3-395970352,S3-418878587,S3-419463668,S3-428986831,S3-448742116,S3-469181967,S3-471872446,S3-473564253,S3-483197124,S3-490344602,S3-495042206,S3-500959013,S3-52844038,S3-532221644,S3-543482845,S3-557258787,S3-578096686,S3-595505848,S3-596123480,S3-596579888,S3-626513700,S3-636645118,S3-6513007,S3-673393976,S3-696018631,S3-744607669,S3-750127242,S3-753922399,S3-758460489,S3-763887810,S3-763972993,S3-781816309,S3-800505611,S3-808239730,S3-828887884,S3-829178140,S3-846170995,S3-847631849,S3-863888354,S3-881938168,S3-890126807,S3-890870851,S3-894657584,S3-896747632,S3-908291132,S3-911034199,S3-917052394,S3-918511951,S3-918812395,S3-929677949,S3-932326606,S3-933785904,S3-954748997,S3-967914492,S3-978192547,S3-980333399,S3-988535813,S3-993191763,S3-995001565,S3-996889478,S3-999517099
