source1_entity_id	candidate_entity_ids
S1-68161416	S2-143847960,S2-157564986,S2-198772698,S2-223497914,S2-237062186,S2-258751233,S2-310714322,S2-374094758,S2-391724186,S2-462025638,S2-551526307,S2-601082599,S2-633457614,S2-645058593,S2-681195477,S2-684122292,S2-708120162,S2-71953839,S2-771629730,S2-83628519,S2-865057182,S2-926038820,S2-93707859,S2-962023865,S2-972230604,S2-99555358,S3-107347834,S3-108800969,S3-116614362,S3-120369634,S3-127583827,S3-129910706,S3-13069710,S3-131991628,S3-133410355,S3-157189549,S3-172472370,S3-175323486,S3-178523519,S3-185686074,S3-204537761,S3-214708085,S3-217176853,S3-219131079,S3-22584522,S3-228492514,S3-234075445,S3-238014665,S3-242952893,S3-253406144,S3-265673461,S3-277468319,S3-282235882,S3-28633759,S3-286898027,S3-28836208,S3-297342397,S3-314556462,S3-315299589,S3-318678910,S3-321668016,S3-330345102,S3-333078600,S3-33593189,S3-336786072,S3-336885413,S3-35399229,S3-372709702,S3-374928312,S3-375471245,S3-393515370,S3-432934718,S3-44045323,S3-446070779,S3-44770539,S3-459425019,S3-464258080,S3-468523925,S3-485428417,S3-487867216,S3-501008107,S3-501044371,S3-504813922,S3-513904940,S3-517659989,S3-523372687,S3-530701642,S3-551603215,S3-552129687,S3-563493385,S3-566827988,S3-569411909,S3-576899884,S3-584945137,S3-608070153,S3-6202322,S3-628611344,S3-629862317,S3-637446132,S3-639856623,S3-642535182,S3-655132698,S3-665617175,S3-677665011,S3-685840451,S3-6974560,S3-708089793,S3-712628176,S3-717621439,S3-725190172,S3-742577264,S3-74882379,S3-752568422,S3-765590343,S3-768655877,S3-775536244,S3-787245570,S3-788276196,S3-790489543,S3-796146509,S3-805400658,S3-823597580,S3-826868529,S3-830870485,S3-83618039,S3-836638294,S3-837106828,S3-841844660,S3-852094679,S3-878445373,S3-887725494,S3-895114093,S3-908818472,S3-911217665,S3-91677485,S3-918902548,S3-922336756,S3-925300118,S3-928908623,S3-92905991,S3-930464845,S3-93155787,S3-941713319,S3-943552527,S3-957524101,S3-973202781,S3-980038767,S3-984842983,S3-987816422,S3-994846735
S1-682844169	S2-101971243,S2-132480560,S2-136677866,S2-137540072,S2-149826919,S2-152965354,S2-17717650,S2-181332449,S2-183284116,S2-197687791,S2-223909386,S2-226153161,S2-231367696,S2-233453321,S2-238772230,S2-239322857,S2-265408002,S2-268609291,S2-268993168,S2-279994088,S2-284614095,S2-290829755,S2-303830041,S2-308044975,S2-31499014,S2-32495810,S2-339075947,S2-349548940,S2-366185170,S2-369373630,S2-406582519,S2-420897798,S2-421918420,S2-425208381,S2-430884919,S2-437647779,S2-447244061,S2-452727121,S2-474139900,S2-495985438,S2-526921771,S2-534639181,S2-537029637,S2-542026934,S2-576535062,S2-608597875,S2-614739100,S2-619901996,S2-631844992,S2-660027237,S2-662976148,S2-669478084,S2-669604699,S2-687052848,S2-710459710,S2-734524649,S2-735365754,S2-73979976,S2-744908998,S2-757385671,S2-757513222,S2-777377966,S2-784432294,S2-796751354,S2-796785754,S2-8075083,S2-80871550,S2-814210768,S2-844320879,S2-844708722,S2-846375173,S2-853518560,S2-853689521,S2-856653361,S2-859164850,S2-861316621,S2-871376070,S2-900329008,S2-903552392,S2-934253944,S2-947661100,S2-954178248,S2-970781898,S2-971786365,S3-121334885,S3-12177841,S3-127087155,S3-132380373,S3-14758858,S3-155964771,S3-160052448,S3-162692880,S3-167151745,S3-170717922,S3-203847348,S3-219241413,S3-222889660,S3-234574007,S3-243679497,S3-258807505,S3-268161962,S3-28617710,S3-28859887,S3-296629983,S3-311772041,S3-31874602,S3-328178658,S3-338923128,S3-347556281,S3-350002221,S3-364786016,S3-369807112,S3-383199213,S3-393617620,S3-396839998,S3-397748710,S3-39876851,S3-419112823,S3-430973764,S3-43828287,S3-446375120,S3-450170642,S3-464724753,S3-496925680,S3-498197044,S3-506364732,S3-548730632,S3-567772318,S3-580321404,S3-598279118,S3-600268445,S3-608160531,S3-619957171,S3-620700804,S3-638000773,S3-678100395,S3-679772071,S3-679846746,S3-705529716,S3-711542014,S3-71867896,S3-725206962,S3-72872810,S3-729445240,S3-731916844,S3-738250302,S3-752397583,S3-782126815,S3-789773459,S3-800161415,S3-802062351,S3-832623072,S3-844637928,S3-85125003,S3-863172260,S3-867895539,S3-868653507,S3-875473142,S3-878712342,S3-895361471,S3-906074938,S3-913108945,S3-91700084,S3-918098562,S3-934192259,S3-935506095,S3-94521272,S3-953908861
S1-700383051	S2-134400874,S2-144868058,S2-147886842,S2-14899572,S2-162236590,S2-163443216,S2-173213236,S2-173452300,S2-175964266,S2-182754284,S2-18840893,S2-196957091,S2-204215796,S2-212552026,S2-217023689,S2-217819983,S2-220765295,S2-242608084,S2-260015260,S2-264720985,S2-265561408,S2-266058951,S2-268018812,S2-277491141,S2-277897484,S2-281697689,S2-28426653,S2-311971322,S2-317486051,S2-326920936,S2-344349558,S2-351818912,S2-361011248,S2-363737295,S2-367335950,S2-385773528,S2-389165404,S2-392728170,S2-396545474,S2-40048670,S2-414215761,S2-416437471,S2-427189587,S2-45953190,S2-460039844,S2-460986271,S2-48589986,S2-491904976,S2-504811513,S2-516365805,S2-522465550,S2-527589240,S2-568000749,S2-576747142,S2-578493979,S2-582485909,S2-584870844,S2-61336062,S2-62026094,S2-643759326,S2-667657685,S2-670794609,S2-676347390,S2-67662044,S2-72463424,S2-740226141,S2-754973285,S2-757781404,S2-766002339,S2-767693892,S2-77095637,S2-774512451,S2-784543891,S2-799136374,S2-805545163,S2-822597256,S2-828945150,S2-840951689,S2-847330841,S2-857018493,S2-860917670,S2-865999926,S2-870642054,S2-871687775,S2-885435673,S2-885775139,S2-909366836,S2-920268998,S2-944644089,S2-946968163,S2-947101326,S2-949689745,S2-96207746,S2-968127077,S2-982341346,S2-991923970,S2-996620656,S3-106617965,S3-108893530,S3-109048335,S3-112403060,S3-124685513,S3-131950159,S3-162465338,S3-16702367,S3-167585956,S3-177299942,S3-192725946,S3-196640822,S3-208205416,S3-210772774,S3-224966165,S3-227742189,S3-23755325,S3-267617762,S3-281882511,S3-284124608,S3-29038497,S3-29195667,S3-295970972,S3-313316155,S3-318508108,S3-321384797,S3-327218942,S3-374350316,S3-40276407,S3-40665886,S3-411647701,S3-41244628,S3-435841146,S3-442678979,S3-456694879,S3-467731101,S3-483414295,S3-491446194,S3-500407748,S3-502045819,S3-516029443,S3-518621264,S3-534211205,S3-546549463,S3-556576978,S3-559400273,S3-575049043,S3-579304750,S3-613246161,S3-643511140,S3-662987550,S3-66569631,S3-67114704,S3-685701956,S3-686408136,S3-704526516,S3-7055907,S3-724977955,S3-737079167,S3-746525242,S3-748842128,S3-768231089,S3-794275391,S3-81302370,S3-822550137,S3-827661803,S3-846167578,S3-896459008,S3-910237775,S3-931609205,S3-97115146,S3-985588346
S1-702568540	S2-260459748,S2-306711234,S2-395081396,S2-455199700,S2-488894729,S2-498212332,S2-652166361,S2-927639109,S2-95262029,S2-966042305,S2-968534348,S2-996281552,S3-182593129,S3-345862272,S3-352912282,S3-416333937,S3-447476778,S3-45493171,S3-56193923,S3-776338936,S3-802697342,S3-83441805,S3-837396944,S3-86660612,S3-895187248,S3-962549704,S3-993971001
S1-707916403	S2-106002159,S2-177721383,S2-210497092,S2-227478969,S2-256337258,S2-27606213,S2-278350763,S2-283228666,S2-316060779,S2-336375317,S2-381397591,S2-384853518,S2-385937616,S2-413490751,S2-462738250,S2-517016103,S2-535182948,S2-545431335,S2-578195413,S2-582401562,S2-595093199,S2-618415815,S2-637472617,S2-640380802,S2-663381482,S2-750320973,S2-756565730,S2-781180829,S2-798525134,S2-878441725,S2-951140724,S2-986680825,S3-125839198,S3-131218146,S3-164250332,S3-174568827,S3-231014007,S3-2316558,S3-295595178,S3-298973276,S3-31377354,S3-341343003,S3-400646153,S3-419706284,S3-470142294,S3-482398370,S3-568749543,S3-587862174,S3-606238200,S3-627598707,S3-65442915,S3-670515367,S3-7105355,S3-734898000,S3-738087104,S3-740918157,S3-757212759,S3-761282182,S3-778752624,S3-789952716,S3-803129239,S3-820749863,S3-828983306,S3-845241193,S3-907379366,S3-916632671,S3-938751113,S3-948966760,S3-98057301,S3-989229826
S1-709960468	S2-110117450,S2-117923804,S2-120175365,S2-127753003,S2-149598627,S2-152028394,S2-15637876,S2-160687207,S2-178612793,S2-202564007,S2-221647535,S2-224457557,S2-239567364,S2-254798825,S2-25517452,S2-267833588,S2-269610435,S2-277780965,S2-281298862,S2-28919058,S2-31510948,S2-337725156,S2-345945791,S2-351050869,S2-354448264,S2-36928438,S2-3710305,S2-390920032,S2-410227840,S2-415190942,S2-438735149,S2-444189804,S2-445769328,S2-447356178,S2-459781897,S2-460757783,S2-465387010,S2-473578520,S2-478830218,S2-481452778,S2-485020361,S2-502624234,S2-519500095,S2-557336232,S2-559215876,S2-56429245,S2-569985192,S2-574679640,S2-583033223,S2-59375135,S2-619318709,S2-632343858,S2-637272378,S2-657376717,S2-675027190,S2-677894200,S2-699205853,S2-712750813,S2-725967279,S2-736798755,S2-749602483,S2-756172338,S2-762961239,S2-771062714,S2-772387725,S2-773975605,S2-783218448,S2-786219446,S2-798834854,S2-810249506,S2-815630108,S2-828828008,S2-848807455,S2-855485063,S2-880269747,S2-885747710,S2-917934264,S2-919896962,S2-924745678,S2-927486420,S2-939159678,S2-946334198,S2-948125752,S2-952901082,S2-957252651,S2-957360623,S2-961257338,S2-96970454,S2-972369491,S2-977497532,S2-989856457,S2-992931965,S2-993084804,S3-100433379,S3-101705788,S3-103061005,S3-107858614,S3-11088865,S3-120974616,S3-130913733,S3-141128948,S3-143280710,S3-160267908,S3-165186785,S3-168666436,S3-170383643,S3-172374964,S3-174730697,S3-175169814,S3-175654758,S3-190320114,S3-193231668,S3-195540034,S3-224181347,S3-233048634,S3-238462407,S3-249541042,S3-262707724,S3-288616856,S3-321124048,S3-34683338,S3-347400419,S3-364580825,S3-371276631,S3-371518638,S3-391687479,S3-39350545,S3-393917131,S3-411911877,S3-431301038,S3-448086828,S3-467417480,S3-471084098,S3-474922559,S3-485355893,S3-497398124,S3-505089353,S3-505766902,S3-513816236,S3-522519650,S3-525207512,S3-527535490,S3-539588543,S3-550415141,S3-553326899,S3-569252376,S3-58400161,S3-589251441,S3-59416502,S3-60190514,S3-603245595,S3-603322612,S3-609844659,S3-621232221,S3-666955231,S3-68168801,S3-686316743,S3-69652525,S3-704204458,S3-708471780,S3-714511845,S3-734424009,S3-736025702,S3-75132438,S3-770150933,S3-784082858,S3-791430804,S3-798394411,S3-806642703,S3-807724154,S3-813794622,S3-817897883,S3-819239248,S3-846107618,S3-856260013,S3-860175232,S3-864348759,S3-87684852,S3-89755169,S3-911380524,S3-911769585,S3-929648387,S3-948398918,S3-9489862,S3-953996505,S3-954043990,S3-958432137,S3-978978683,S3-988013561,S3-992475424
S1-710558824	S2-11387570,S2-115507319,S2-117274673,S2-120690481,S2-120792542,S2-123333440,S2-131818279,S2-153294983,S2-161283027,S2-173528288,S2-177394850,S2-184969068,S2-194916910,S2-196484717,S2-196584550,S2-204582727,S2-221214160,S2-226121621,S2-227026885,S2-238283770,S2-240490788,S2-252066954,S2-269080433,S2-273220673,S2-273854825,S2-290919474,S2-29231066,S2-293279490,S2-297502382,S2-298344664,S2-299785852,S2-304853847,S2-316311785,S2-317914512,S2-321214404,S2-321283630,S2-323551317,S2-327647606,S2-329481727,S2-332022512,S2-334497076,S2-348474297,S2-348542925,S2-349177146,S2-357522375,S2-3587206,S2-361173142,S2-366756754,S2-370322714,S2-371759658,S2-380046926,S2-383081505,S2-386780215,S2-396183690,S2-396374909,S2-399965213,S2-402182302,S2-430482475,S2-432587573,S2-456852839,S2-457796403,S2-460573399,S2-466626031,S2-468466390,S2-469489873,S2-477144743,S2-480790133,S2-484875017,S2-485132063,S2-48574781,S2-48653735,S2-489338029,S2-489520339,S2-491904976,S2-50690859,S2-507465856,S2-509003589,S2-51356748,S2-51383026,S2-522607131,S2-522882112,S2-522963020,S2-533133837,S2-550775026,S2-550878659,S2-559196548,S2-560205295,S2-569599700,S2-580543990,S2-584588372,S2-589877015,S2-59495128,S2-601354686,S2-610213326,S2-612109218,S2-621052411,S2-622693258,S2-634262,S2-637128277,S2-645530069,S2-646968739,S2-653954726,S2-654578450,S2-654870206,S2-655910032,S2-665240628,S2-671400937,S2-677470199,S2-680727274,S2-681484947,S2-682626814,S2-68421075,S2-698756930,S2-707197295,S2-710507206,S2-71586620,S2-719537746,S2-727212596,S2-734374282,S2-734418599,S2-734957232,S2-737333575,S2-737463390,S2-744652790,S2-749287953,S2-751442065,S2-757118524,S2-771388192,S2-77930099,S2-785549865,S2-789984338,S2-793271660,S2-80635742,S2-821415821,S2-82283361,S2-824134014,S2-824929423,S2-82895538,S2-847005091,S2-854256484,S2-867600307,S2-887617201,S2-890021351,S2-897849745,S2-899581194,S2-907192186,S2-913928555,S2-923944808,S2-928014506,S2-946445399,S2-950605990,S2-96468369,S2-967009825,S2-979172958,S2-980600070,S2-988585168,S2-993936226,S2-996864028,S2-997692895,S3-1023244,S3-102439440,S3-107488216,S3-10771817,S3-11407360,S3-132356101,S3-154083081,S3-158655917,S3-164525764,S3-167911816,S3-177590409,S3-190324515,S3-194795213,S3-201897715,S3-208284061,S3-209366091,S3-235651918,S3-243456234,S3-244618512,S3-246846617,S3-24953986,S3-253912479,S3-257259101,S3-259912117,S3-263446398,S3-263565145,S3-273562865,S3-274710399,S3-313574284,S3-313689643,S3-318943531,S3-325696590,S3-329101465,S3-347397191,S3-358634414,S3-358856118,S3-374211828,S3-381458706,S3-38853959,S3-404972960,S3-407870341,S3-409069242,S3-411438594,S3-429101014,S3-437677925,S3-448351823,S3-472909210,S3-489662445,S3-490720180,S3-4932089,S3-495801789,S3-513762595,S3-540083280,S3-541193984,S3-551963499,S3-557519501,S3-566517974,S3-579888068,S3-586982947,S3-591593794,S3-61548004,S3-632406711,S3-638012203,S3-650405368,S3-651530221,S3-655135639,S3-666458815,S3-674423551,S3-676160390,S3-685744756,S3-693403432,S3-695498177,S3-704984683,S3-715403067,S3-719195710,S3-721451696,S3-726849387,S3-745603472,S3-753949840,S3-75570836,S3-756292624,S3-770362892,S3-796730920,S3-800495981,S3-801355286,S3-810635557,S3-811697327,S3-81847250,S3-820146519,S3-82117101,S3-822475288,S3-832858085,S3-833631192,S3-837741381,S3-841486649,S3-841548966,S3-841637768,S3-843396129,S3-857629240,S3-858597953,S3-861157802,S3-863884068,S3-87197633,S3-872298386,S3-881403213,S3-883224285,S3-886946582,S3-887601666,S3-910562605,S3-910697478,S3-925400242,S3-925494936,S3-932352025,S3-936250223,S3-9500480,S3-956141186,S3-960152123,S3-96654901,S3-975808514,S3-976078676,S3-980536487,S3-989872167,S3-991367711,S3-998723766
S1-715888147	S2-102366031,S2-115347618,S2-124055417,S2-131836338,S2-16548131,S2-167685678,S2-173368622,S2-179158918,S2-218755658,S2-22301152,S2-22665785,S2-233342827,S2-254202446,S2-27477427,S2-281896390,S2-283997468,S2-291443883,S2-344823312,S2-35283557,S2-370047591,S2-373592950,S2-378904313,S2-404705888,S2-407848630,S2-41578545,S2-428847593,S2-431748652,S2-442504069,S2-450659460,S2-460642903,S2-461182968,S2-468769029,S2-46994902,S2-490613342,S2-498841793,S2-503462460,S2-507534866,S2-515014295,S2-530935528,S2-533811633,S2-541413046,S2-552441259,S2-569065501,S2-575749676,S2-586171678,S2-602362968,S2-615018618,S2-616478160,S2-619770867,S2-623835071,S2-634241880,S2-636813760,S2-638770497,S2-639882253,S2-655633409,S2-668160655,S2-709757871,S2-71030503,S2-716067763,S2-729385348,S2-735242872,S2-735879217,S2-753206115,S2-762689299,S2-76499864,S2-766615338,S2-778353010,S2-804912876,S2-805811262,S2-824368763,S2-824870733,S2-834469130,S2-836540025,S2-865018411,S2-865708076,S2-876815652,S2-88277514,S2-890433951,S2-897737149,S2-899355836,S2-910401500,S2-929648878,S2-936708966,S2-943883656,S2-950698250,S2-971295191,S2-974135374,S2-985965124,S2-989772626,S2-990039152,S2-997938415,S3-1149353,S3-139556388,S3-156854382,S3-162493790,S3-177750087,S3-184480290,S3-198771264,S3-204425106,S3-23995238,S3-248991921,S3-256189074,S3-266576305,S3-267563782,S3-273582630,S3-280559090,S3-284823118,S3-290447687,S3-304799102,S3-313010099,S3-319581578,S3-320318475,S3-324868924,S3-329850373,S3-364331584,S3-400154377,S3-404290608,S3-41204733,S3-475540891,S3-486158760,S3-494953952,S3-529098213,S3-52994472,S3-531950645,S3-536264726,S3-547705281,S3-555394720,S3-556946828,S3-559324954,S3-578164826,S3-581451548,S3-596511152,S3-599821910,S3-605113887,S3-606121288,S3-61118931,S3-617471068,S3-627668985,S3-640954670,S3-65858414,S3-672648824,S3-674346011,S3-695629676,S3-713130746,S3-736749822,S3-73850745,S3-750116741,S3-757012900,S3-761289892,S3-800194680,S3-80370201,S3-807104516,S3-814781856,S3-815371395,S3-818691866,S3-853022261,S3-862563520,S3-869131672,S3-876003084,S3-883734774,S3-890636460,S3-922777140,S3-929779908,S3-960580849,S3-961926683,S3-964141890,S3-967592013,S3-97149478,S3-976122421,S3-976355511,S3-980022224
S1-716043904	S2-221360852,S2-98600034,S3-120008295,S3-1706566,S3-189055220,S3-311301767,S3-414880865,S3-601219054,S3-604111513,S3-637546547,S3-703872666,S3-738917444,S3-935401918,S3-963643040
S1-716080061	S2-1300818,S2-134380219,S2-139000433,S2-141605172,S2-15272681,S2-163259827,S2-17205398,S2-175236420,S2-196613536,S2-204419817,S2-205027690,S2-207909802,S2-220868737,S2-232994212,S2-234967413,S2-237567475,S2-244721476,S2-25365194,S2-291660254,S2-292743977,S2-294368364,S2-300432180,S2-308187284,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-375399497,S2-38667354,S2-413282671,S2-414152449,S2-424062169,S2-435313949,S2-449665250,S2-451805074,S2-456166573,S2-476074339,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-519011149,S2-519492332,S2-521615016,S2-528172648,S2-52938642,S2-549885912,S2-5553664,S2-561666518,S2-583147541,S2-618035553,S2-634876548,S2-649454752,S2-650861468,S2-657114920,S2-6645057,S2-665994287,S2-683351435,S2-699161351,S2-711475309,S2-723658369,S2-726846711,S2-749265081,S2-783679625,S2-786306409,S2-81261899,S2-813246029,S2-863813287,S2-869512672,S2-869620023,S2-875475843,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-926857347,S2-927073903,S2-928399648,S2-93786318,S2-939878538,S2-945233776,S2-961627213,S2-985393264,S2-99662647,S3-115923063,S3-151930111,S3-161233871,S3-174951122,S3-228048059,S3-279666018,S3-292749686,S3-312931852,S3-330262433,S3-333905547,S3-339262372,S3-371227379,S3-392891270,S3-423810560,S3-437261673,S3-452885901,S3-459358797,S3-493455603,S3-495571874,S3-561507912,S3-601890852,S3-628747664,S3-641997798,S3-678084042,S3-691349241,S3-731039708,S3-779921014,S3-797027771,S3-79892537,S3-867598742,S3-930088652
S1-733382831	S2-109586959,S2-134380219,S2-139000433,S2-141605172,S2-163259827,S2-17205398,S2-175236420,S2-180671773,S2-195211875,S2-196613536,S2-204419817,S2-205027690,S2-207909802,S2-237567475,S2-244721476,S2-25365194,S2-291660254,S2-292743977,S2-294368364,S2-300432180,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-375399497,S2-413282671,S2-414152449,S2-435313949,S2-436898456,S2-449665250,S2-451805074,S2-456166573,S2-476074339,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-519011149,S2-519492332,S2-521615016,S2-528172648,S2-539938183,S2-549885912,S2-5553664,S2-561666518,S2-581291684,S2-583147541,S2-618035553,S2-633798864,S2-647216313,S2-649454752,S2-650861468,S2-6645057,S2-665994287,S2-683351435,S2-699161351,S2-711475309,S2-742741944,S2-749265081,S2-761546929,S2-782803728,S2-783679625,S2-786306409,S2-863813287,S2-864409529,S2-869512672,S2-869620023,S2-875475843,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-927073903,S2-939878538,S2-945233776,S2-953511094,S2-961627213,S2-985393264,S3-108458585,S3-271874220,S3-37741098,S3-412334060,S3-533033047,S3-543369001,S3-568503892,S3-586889202,S3-592342174,S3-61316856,S3-613917031,S3-633493838,S3-676064259,S3-686457175,S3-848371195,S3-868692871,S3-874245816,S3-881750784,S3-922685058,S3-923738833,S3-94247719,S3-971968638
S1-736969873	S2-110065838,S2-122734328,S2-124219176,S2-173189516,S2-224886914,S2-257974681,S2-287949123,S2-307511844,S2-32874829,S2-362863731,S2-370361419,S2-377855551,S2-380539650,S2-396752921,S2-500454078,S2-50153504,S2-510042048,S2-566485810,S2-597497906,S2-601536309,S2-604557243,S2-619595537,S2-624344076,S2-64812507,S2-656915766,S2-659599940,S2-675635294,S2-678464202,S2-695759722,S2-69810257,S2-720172580,S2-721256050,S2-737646382,S2-74571919,S2-748242279,S2-754029543,S2-778299407,S2-849172905,S2-85177425,S2-854040680,S2-860258050,S2-876043802,S2-917157952,S2-920398532,S2-943188183,S2-985447309,S3-149939555,S3-154776466,S3-171037321,S3-185734191,S3-248009114,S3-252970318,S3-25970813,S3-288621264,S3-289276804,S3-319334201,S3-330887449,S3-334652824,S3-361305502,S3-364395381,S3-387751330,S3-395525672,S3-439029631,S3-441894230,S3-450281646,S3-462425531,S3-4819382,S3-491918869,S3-530571954,S3-530872503,S3-576944804,S3-588890568,S3-604871432,S3-618524114,S3-62385919,S3-654891434,S3-663208249,S3-679312091,S3-69609194,S3-707831326,S3-755611060,S3-775795618,S3-81830587,S3-819250454,S3-841257372,S3-849211661,S3-902142170,S3-910481787,S3-953091458,S3-971720960,S3-982036490
S1-739429454	S2-103596307,S2-10496148,S2-108860357,S2-118055572,S2-127545426,S2-128366348,S2-129821368,S2-137390914,S2-152013436,S2-159747493,S2-178744462,S2-179173464,S2-184017575,S2-217851468,S2-246193612,S2-246272400,S2-249771865,S2-254708791,S2-254815950,S2-257982930,S2-289985879,S2-292089562,S2-29946220,S2-302124110,S2-317528203,S2-322204650,S2-330136871,S2-338607940,S2-346219323,S2-350712412,S2-351796486,S2-362203801,S2-364463821,S2-381792439,S2-383911593,S2-400303928,S2-417373484,S2-448659162,S2-465099066,S2-478452005,S2-479334300,S2-485116500,S2-491357241,S2-500031895,S2-505075627,S2-507404002,S2-522560456,S2-530695867,S2-535584211,S2-537771138,S2-545646258,S2-559456053,S2-562994586,S2-583719964,S2-587729593,S2-59307082,S2-596132506,S2-597893793,S2-620581809,S2-625096294,S2-631161368,S2-631682033,S2-631899125,S2-641372140,S2-645358922,S2-650330400,S2-654200034,S2-660149993,S2-667700080,S2-668403689,S2-670955955,S2-675514346,S2-676893943,S2-678152867,S2-678706221,S2-704967087,S2-711907962,S2-712315357,S2-714286198,S2-722264677,S2-756556034,S2-758994040,S2-767589814,S2-769408605,S2-772010362,S2-776521732,S2-780180435,S2-804553740,S2-805040793,S2-812400384,S2-813616879,S2-823571089,S2-829962766,S2-836132159,S2-841717378,S2-861323049,S2-862397780,S2-864732393,S2-868923839,S2-871384262,S2-880853712,S2-883740459,S2-889338103,S2-901909925,S2-906396444,S2-915086151,S2-919678308,S2-929725534,S2-937574552,S2-939067928,S2-950745222,S2-963309582,S2-971673709,S2-980393380,S2-988420245,S2-989528662,S2-99328346,S2-993493208,S2-996703587,S3-102082288,S3-104697908,S3-126442725,S3-136274179,S3-147002770,S3-148745636,S3-176806428,S3-176915020,S3-188813220,S3-231913118,S3-233265634,S3-243039701,S3-251242263,S3-251261386,S3-259387656,S3-312340908,S3-312707554,S3-317653426,S3-322431761,S3-332474144,S3-342191265,S3-347569463,S3-354122998,S3-355696140,S3-365213345,S3-371460722,S3-375086201,S3-377756487,S3-378022194,S3-400472032,S3-412369117,S3-419805321,S3-422409016,S3-435162986,S3-46024962,S3-475710018,S3-47685872,S3-483115774,S3-487828060,S3-501691503,S3-504517314,S3-510393955,S3-520647503,S3-523716842,S3-524058009,S3-527382602,S3-551161158,S3-553404835,S3-560940928,S3-564500689,S3-564563006,S3-56464656,S3-572814771,S3-580095460,S3-582244057,S3-582654239,S3-585697115,S3-592795409,S3-593845391,S3-612753493,S3-619740025,S3-622663026,S3-623861749,S3-626119253,S3-632997373,S3-645968711,S3-651226938,S3-653818595,S3-660611648,S3-702926871,S3-707818871,S3-710636132,S3-711236395,S3-738576387,S3-74241405,S3-749157397,S3-765095351,S3-772792122,S3-782737618,S3-783003735,S3-796673341,S3-799171692,S3-818969719,S3-834570260,S3-847587584,S3-852111996,S3-8585629,S3-876646315,S3-880266751,S3-881339857,S3-881463054,S3-881893996,S3-88486342,S3-888090678,S3-889389993,S3-895426735,S3-914441632,S3-940465385,S3-941219415,S3-945187504,S3-954767690,S3-99115224,S3-996613399
S1-743485548	S2-103641163,S2-107138290,S2-1080765,S2-108455545,S2-108508048,S2-117107094,S2-118976224,S2-126281087,S2-134380219,S2-139000433,S2-141605172,S2-14813981,S2-163259827,S2-163677413,S2-17205398,S2-175236420,S2-180061089,S2-188553895,S2-189965095,S2-193049756,S2-196613536,S2-204419817,S2-205027690,S2-207909802,S2-237567475,S2-244721476,S2-252241964,S2-25365194,S2-26170069,S2-266644816,S2-291660254,S2-292743977,S2-294368364,S2-296138658,S2-300432180,S2-301843095,S2-313882321,S2-317445761,S2-325933900,S2-332141362,S2-332882794,S2-341229606,S2-355111640,S2-35882386,S2-359396211,S2-361428891,S2-369825899,S2-375399497,S2-392483894,S2-405209259,S2-413282671,S2-414152449,S2-435313949,S2-444388062,S2-444964036,S2-449665250,S2-451330972,S2-451805074,S2-452054569,S2-452376154,S2-456166573,S2-471509147,S2-476074339,S2-479158208,S2-487033263,S2-487702680,S2-488743141,S2-49147003,S2-503536404,S2-519011149,S2-519492332,S2-521615016,S2-525818338,S2-5260415,S2-528172648,S2-528737321,S2-545478969,S2-545547465,S2-549885912,S2-554735213,S2-5553664,S2-561666518,S2-568057707,S2-569015207,S2-583147541,S2-59438382,S2-603954007,S2-607420885,S2-609435988,S2-618035553,S2-642487529,S2-642921016,S2-647051175,S2-649454752,S2-650861468,S2-657465030,S2-661711432,S2-6645057,S2-665994287,S2-677590167,S2-678149481,S2-679315271,S2-683351435,S2-689967971,S2-696409896,S2-699161351,S2-702861394,S2-705571307,S2-711475309,S2-711564815,S2-712959989,S2-717194340,S2-720335838,S2-721815027,S2-724524334,S2-733463572,S2-735625035,S2-738082168,S2-744316847,S2-749265081,S2-753814882,S2-769472866,S2-770106009,S2-770114074,S2-780693368,S2-781880410,S2-783679625,S2-786306409,S2-788729411,S2-796024171,S2-804340976,S2-815419196,S2-825537668,S2-838092590,S2-84260803,S2-843766081,S2-863813287,S2-869015605,S2-869512672,S2-869620023,S2-870587106,S2-871359934,S2-875475843,S2-881136689,S2-883798843,S2-883802035,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-899694513,S2-909553169,S2-914313024,S2-919518777,S2-927073903,S2-93407849,S2-939878538,S2-945233776,S2-961627213,S2-967313299,S2-967991829,S2-979218222,S2-980330538,S2-985393264,S2-997222055,S3-193154350,S3-239683164,S3-504576527,S3-52693493,S3-632332176
