source1_entity_id	candidate_entity_ids
S1-433173953	S2-101190449,S2-102792188,S2-118068186,S2-131033252,S2-180413567,S2-1853411,S2-208527407,S2-212484364,S2-222973334,S2-237845231,S2-238452071,S2-240591075,S2-247325712,S2-292707305,S2-294694982,S2-298329104,S2-320057422,S2-333386070,S2-342644195,S2-376082094,S2-391667154,S2-423562038,S2-428184347,S2-435346453,S2-461693044,S2-505729287,S2-510156508,S2-52422625,S2-538511448,S2-544368907,S2-576808803,S2-58531781,S2-653428821,S2-666319527,S2-684865325,S2-699233472,S2-718057755,S2-729566826,S2-733907954,S2-734237278,S2-740561092,S2-767451905,S2-770099041,S2-781290269,S2-786767295,S2-826118340,S2-842824376,S2-85272772,S2-857851993,S2-900839854,S2-902018264,S2-937368701,S2-945869612,S2-968464484,S2-980176793,S2-980372801,S2-98571366,S2-989004771,S3-113856062,S3-130876445,S3-136469626,S3-170465643,S3-178226833,S3-183258180,S3-183743218,S3-186122765,S3-193649877,S3-203758731,S3-215411831,S3-222657205,S3-242291408,S3-24254766,S3-268801730,S3-281361268,S3-283047403,S3-289956837,S3-290034036,S3-303208559,S3-318808989,S3-320701187,S3-33258107,S3-335330971,S3-340132314,S3-340452661,S3-35087771,S3-35341269,S3-392458992,S3-403372897,S3-404215280,S3-410377237,S3-414515305,S3-416403666,S3-419426638,S3-420193702,S3-425897214,S3-431345339,S3-433913896,S3-440829178,S3-465003672,S3-47738963,S3-488667533,S3-490061161,S3-496844059,S3-501177316,S3-501949271,S3-504681253,S3-524321984,S3-527041083,S3-536776611,S3-553384051,S3-560711527,S3-568424144,S3-580019392,S3-6017024,S3-607891786,S3-608518660,S3-61652367,S3-621133436,S3-6243976,S3-63774116,S3-651267415,S3-667541239,S3-670401681,S3-675226841,S3-67856562,S3-681775084,S3-684977059,S3-686258121,S3-698649514,S3-702681520,S3-703050186,S3-710156622,S3-713395330,S3-717664481,S3-726494266,S3-733013727,S3-736268628,S3-743189187,S3-750344980,S3-769608772,S3-790750335,S3-795111460,S3-801884872,S3-803197517,S3-804240471,S3-819770794,S3-828183612,S3-83782131,S3-860458916,S3-86112967,S3-862154779,S3-863752559,S3-8811914,S3-95272050,S3-961928984,S3-963525496,S3-963756076,S3-980950385
S1-433307890	S2-116132828,S2-119417649,S2-12235657,S2-13321581,S2-13763282,S2-181537729,S2-211142446,S2-227315099,S2-262197513,S2-26685211,S2-278740736,S2-288359005,S2-289334604,S2-289696404,S2-290332943,S2-302458054,S2-305846060,S2-323262110,S2-351204302,S2-35456955,S2-364087854,S2-368401692,S2-382253696,S2-394904086,S2-406684103,S2-414661687,S2-420014293,S2-422224771,S2-439403729,S2-446724965,S2-471740409,S2-475669583,S2-497057493,S2-531017267,S2-545061953,S2-545516629,S2-547126157,S2-564319869,S2-573740759,S2-592870025,S2-596934453,S2-605213441,S2-62280854,S2-627148816,S2-646813701,S2-647752958,S2-655563584,S2-658428330,S2-672276262,S2-678448673,S2-69162515,S2-724780151,S2-72963901,S2-730408310,S2-739536175,S2-741888280,S2-755064545,S2-777404835,S2-790641904,S2-803265780,S2-807442137,S2-828644361,S2-857270426,S2-860555735,S2-889406178,S2-95649278,S2-962939048,S2-964508356,S2-970298128,S2-996801990,S3-106990689,S3-116404553,S3-130425944,S3-137951146,S3-145028599,S3-14962953,S3-156395221,S3-178898070,S3-180340643,S3-185661754,S3-212515681,S3-240066003,S3-25023429,S3-254416050,S3-258285887,S3-267421491,S3-27100075,S3-274387938,S3-280126421,S3-301436240,S3-307325038,S3-310397527,S3-326086885,S3-337713995,S3-364341035,S3-367960129,S3-370163272,S3-429397937,S3-44482828,S3-445731731,S3-449163921,S3-461532301,S3-483197027,S3-488271459,S3-528581172,S3-528881843,S3-543156746,S3-5750268,S3-575059797,S3-584844624,S3-594351392,S3-622460971,S3-630432052,S3-636008369,S3-670868399,S3-68385189,S3-715041305,S3-722529675,S3-743147057,S3-760684943,S3-786326108,S3-83518159,S3-862742736,S3-873593434,S3-887125459,S3-893409814,S3-952679499,S3-955845634,S3-983307607
S1-433317890	S2-131580081,S2-134339490,S2-136523211,S2-138915224,S2-142535351,S2-157413135,S2-159979303,S2-16705160,S2-170193859,S2-176854592,S2-180486808,S2-181877970,S2-184894669,S2-205120107,S2-219242548,S2-221388429,S2-226524732,S2-240505302,S2-241401753,S2-247496850,S2-249924101,S2-25037574,S2-262140682,S2-265751207,S2-26893415,S2-294760376,S2-301450656,S2-305862255,S2-316104343,S2-327750225,S2-332511450,S2-339473318,S2-350662447,S2-365406544,S2-37341065,S2-387449599,S2-388063424,S2-39275210,S2-398681011,S2-401649548,S2-401948708,S2-429481027,S2-437637375,S2-453036699,S2-457741640,S2-460714641,S2-460941670,S2-479712829,S2-486581376,S2-494115736,S2-502149827,S2-5677484,S2-574806351,S2-588756671,S2-609667333,S2-620209008,S2-620726406,S2-622178170,S2-624788997,S2-626343464,S2-626812054,S2-629812104,S2-630381622,S2-639447201,S2-643789455,S2-655987151,S2-681517956,S2-696056418,S2-702948443,S2-711542695,S2-717073922,S2-720809707,S2-722087441,S2-722573341,S2-729049632,S2-737112737,S2-767763811,S2-773493107,S2-775003861,S2-786904753,S2-797085285,S2-801524483,S2-843589929,S2-855543162,S2-85774241,S2-859041533,S2-872989234,S2-880280310,S2-907762854,S2-912259868,S2-927765494,S2-936142819,S2-949342565,S2-964452531,S2-964474430,S2-967683461,S2-98386775,S2-985135305,S2-987462590,S2-993167515,S3-10846721,S3-108676559,S3-116796276,S3-117237212,S3-122056242,S3-132330330,S3-135476297,S3-136458041,S3-139844900,S3-166128459,S3-169617318,S3-170638766,S3-171932883,S3-186601427,S3-187578684,S3-191886085,S3-196357111,S3-229863023,S3-232293226,S3-239534318,S3-251063363,S3-252252608,S3-262319667,S3-271151505,S3-273330455,S3-276544591,S3-280820627,S3-291752023,S3-3011461,S3-301739547,S3-303488165,S3-304291917,S3-317588679,S3-317606273,S3-31813854,S3-319752961,S3-342639523,S3-355385089,S3-359140817,S3-367550132,S3-389869036,S3-393331421,S3-393964154,S3-411684293,S3-412780551,S3-458402802,S3-459113258,S3-465734617,S3-48595941,S3-490272101,S3-50513152,S3-505537450,S3-50726501,S3-51544068,S3-551228282,S3-551719542,S3-553114393,S3-566255176,S3-571023071,S3-590005605,S3-600391318,S3-602894717,S3-612466782,S3-647978937,S3-665812861,S3-6714968,S3-675431077,S3-683010454,S3-710154048,S3-735107961,S3-742960076,S3-744869206,S3-766141814,S3-783849970,S3-793377832,S3-805173152,S3-82026462,S3-836938474,S3-844141230,S3-866836174,S3-878572728,S3-886965195,S3-909451151,S3-912828291,S3-920866242,S3-924374667,S3-927778627,S3-931640863,S3-93218465,S3-943320121,S3-957506021,S3-960598806,S3-966675493,S3-971662396,S3-974327141,S3-987018304
S1-43334256	S2-110887403,S2-118960140,S2-12613416,S2-142510485,S2-142976407,S2-143306670,S2-146188145,S2-150837032,S2-16324751,S2-176840101,S2-190258020,S2-197021337,S2-207139850,S2-215361213,S2-233808283,S2-240575336,S2-251271573,S2-256046913,S2-273961996,S2-28595654,S2-291139867,S2-31685973,S2-329442284,S2-335278384,S2-338761550,S2-385918724,S2-391177707,S2-395396478,S2-396348837,S2-422033614,S2-424323154,S2-427886163,S2-457182895,S2-466405954,S2-466805023,S2-473594033,S2-491706380,S2-497314170,S2-504768742,S2-50833331,S2-50950086,S2-530995112,S2-547433969,S2-580902165,S2-609588179,S2-616985047,S2-628513427,S2-633407518,S2-635126263,S2-645275604,S2-648379264,S2-649880016,S2-666354498,S2-692494916,S2-722735545,S2-730435473,S2-74842974,S2-758444516,S2-75919694,S2-775758748,S2-80247937,S2-822594766,S2-826181194,S2-831437369,S2-835726574,S2-836948300,S2-841891648,S2-845834299,S2-857019371,S2-884870057,S2-885113924,S2-888414310,S2-926446682,S2-93053471,S2-931570982,S2-938439394,S2-941360336,S2-958375150,S2-976368669,S3-104850423,S3-110944967,S3-111546356,S3-115742794,S3-120839322,S3-125240293,S3-129595702,S3-130664415,S3-153693227,S3-167181683,S3-171755450,S3-187548458,S3-191534690,S3-197751005,S3-208698803,S3-215743155,S3-225933894,S3-236288774,S3-240878450,S3-244501922,S3-246167039,S3-264806406,S3-288768388,S3-303141921,S3-307920214,S3-338048254,S3-351810717,S3-355126483,S3-372003789,S3-378950707,S3-381933480,S3-38267377,S3-385502933,S3-387195010,S3-392026755,S3-409754554,S3-412526729,S3-427888228,S3-428299920,S3-43146900,S3-463496416,S3-468678248,S3-481619304,S3-49390356,S3-508302989,S3-514439441,S3-519131579,S3-525486809,S3-534894822,S3-538540894,S3-542749501,S3-545342915,S3-546274513,S3-568631275,S3-612396545,S3-619134130,S3-621241906,S3-622502623,S3-640102604,S3-648719902,S3-654133169,S3-655665191,S3-659465479,S3-664485975,S3-672419920,S3-673828302,S3-686275314,S3-699825309,S3-703876617,S3-709495505,S3-712664778,S3-730366689,S3-732602765,S3-748836617,S3-763107266,S3-769124820,S3-776539083,S3-785729918,S3-797819220,S3-797861174,S3-811487074,S3-813115068,S3-81486427,S3-817283068,S3-826217902,S3-831914210,S3-834724177,S3-885437942,S3-887546882,S3-896145564,S3-910429310,S3-932935732,S3-937981144,S3-942406776,S3-948721198,S3-972124199,S3-975752400,S3-980211476,S3-982719115,S3-993090669
S1-433422708	S2-125697351,S2-132115157,S2-133694049,S2-143088999,S2-145899369,S2-146063944,S2-146508305,S2-147677125,S2-155190968,S2-156877848,S2-183594903,S2-190082950,S2-207051988,S2-213949578,S2-216670660,S2-229266508,S2-267453157,S2-308365846,S2-311685608,S2-319551486,S2-350541212,S2-386512404,S2-439946241,S2-442501494,S2-442881154,S2-445885756,S2-458759694,S2-459750830,S2-46676941,S2-511882817,S2-538909132,S2-550790315,S2-562900075,S2-577476708,S2-609443025,S2-609852144,S2-616909829,S2-618738248,S2-63788612,S2-638133345,S2-648320431,S2-652400669,S2-670533702,S2-682625252,S2-700705792,S2-704803615,S2-706126850,S2-712647865,S2-717812879,S2-733941253,S2-747413203,S2-753656618,S2-755750786,S2-756247658,S2-786576772,S2-817495890,S2-828296804,S2-84541042,S2-849312413,S2-863392659,S2-901503166,S2-902263928,S2-905476852,S2-907698818,S2-911258846,S2-924043576,S2-925318511,S2-935552415,S2-962013451,S3-132322242,S3-140559582,S3-153804506,S3-154602416,S3-155697552,S3-156216179,S3-157380539,S3-197426184,S3-198672960,S3-202569962,S3-211961006,S3-227407716,S3-229090556,S3-283252777,S3-284436863,S3-289724549,S3-290492310,S3-345885105,S3-351436562,S3-361831392,S3-370669279,S3-390647629,S3-393977248,S3-396081087,S3-401896948,S3-407940966,S3-416202854,S3-416383494,S3-451348697,S3-457399485,S3-495564713,S3-500615692,S3-500781181,S3-501344960,S3-515752411,S3-521488885,S3-524775381,S3-524803634,S3-542625952,S3-545383875,S3-558721909,S3-575321107,S3-577393014,S3-578899943,S3-591185208,S3-603179553,S3-619187683,S3-631373026,S3-65252515,S3-654936559,S3-662179964,S3-667573830,S3-687185274,S3-687438792,S3-692289122,S3-702255280,S3-70812390,S3-724108661,S3-728786257,S3-735471703,S3-736699366,S3-746158858,S3-748682809,S3-756034754,S3-756426123,S3-758998676,S3-776270823,S3-787281262,S3-79179304,S3-811416079,S3-815199005,S3-81620134,S3-816907145,S3-83471443,S3-838727588,S3-85702131,S3-860821345,S3-870915224,S3-875706837,S3-876113485,S3-87977770,S3-883572319,S3-891508967,S3-894324896,S3-900556928,S3-916202760,S3-922146276,S3-928494856,S3-940236818,S3-941099495,S3-947273032,S3-958716951,S3-970215193,S3-9821121,S3-98940650,S3-996377160
S1-433527350	S2-103277115,S2-143268653,S2-146746158,S2-149375456,S2-175992034,S2-178744828,S2-185999758,S2-202306089,S2-23370418,S2-261734485,S2-273070738,S2-292595445,S2-293273632,S2-299453151,S2-341785394,S2-369051332,S2-414514470,S2-466844718,S2-477458973,S2-478043963,S2-507370386,S2-53223251,S2-548567153,S2-565951882,S2-590395385,S2-669934439,S2-678032964,S2-686280645,S2-706779822,S2-710499110,S2-72416810,S2-72622900,S2-753706160,S2-756008951,S2-765199486,S2-78297962,S2-820126268,S2-832808394,S2-838918653,S2-849832313,S2-853047262,S2-890100769,S2-894714206,S2-897154720,S2-901598473,S2-908661473,S2-922817059,S2-942456362,S2-980427900,S2-985656999,S2-998663377,S3-117494140,S3-132818476,S3-151684317,S3-165912519,S3-179576539,S3-191399324,S3-194309439,S3-201532690,S3-206001877,S3-239733237,S3-241316142,S3-250992295,S3-265429959,S3-275850392,S3-278211780,S3-281301651,S3-301694654,S3-311912904,S3-364437508,S3-373688317,S3-38525856,S3-385862372,S3-395735618,S3-406307802,S3-426154788,S3-433591618,S3-436361956,S3-440170303,S3-445582448,S3-465344372,S3-487196431,S3-501230106,S3-514725055,S3-528737655,S3-531860753,S3-538003718,S3-538878831,S3-580976851,S3-586168313,S3-640570391,S3-648757039,S3-653142140,S3-671789433,S3-69900107,S3-733725592,S3-742455431,S3-744641934,S3-753381385,S3-774527308,S3-799680353,S3-821106737,S3-830827442,S3-834252853,S3-871641691,S3-891742368,S3-907847466,S3-911759686,S3-922149490,S3-945824232,S3-952208872,S3-959744716,S3-969643307,S3-977328026,S3-978722931,S3-991753571,S3-999741107
S1-433677452	S2-149103878,S2-19085501,S2-210143736,S2-230040548,S2-233932704,S2-237031737,S2-378362585,S2-38551973,S2-394946921,S2-526442842,S2-547068084,S2-572290957,S2-575309871,S2-665375058,S2-691792557,S2-704274635,S2-765743254,S2-772361823,S2-79560077,S2-859090416,S2-863041036,S2-877479018,S2-880810395,S2-91349942,S2-933201692,S3-120862055,S3-130954654,S3-205121291,S3-211817494,S3-279755347,S3-325130396,S3-3551614,S3-383308004,S3-434744332,S3-460634517,S3-489200832,S3-525184342,S3-576298020,S3-603926293,S3-647347158,S3-695648274,S3-706892131,S3-80163203,S3-852250655,S3-86575488,S3-898667980,S3-915866021,S3-976940811,S3-987418444,S3-998844211
S1-433690062	S2-149924586,S2-153915643,S2-179657560,S2-186745876,S2-192436863,S2-229043980,S2-285968496,S2-290310169,S2-334540813,S2-383481326,S2-384933213,S2-393772525,S2-423707220,S2-484611864,S2-503736882,S2-52127347,S2-594123631,S2-598389069,S2-604269163,S2-613225299,S2-647416532,S2-733675568,S2-73795011,S2-739177757,S2-789438109,S2-870734219,S2-890936600,S2-907134382,S2-908248618,S2-939389713,S2-947216138,S2-963823221,S2-980915412,S3-107613506,S3-223511408,S3-263031299,S3-28748734,S3-311159622,S3-402135274,S3-422104148,S3-428939291,S3-492966922,S3-511642394,S3-528689789,S3-576527241,S3-578417570,S3-619556656,S3-671561767,S3-731387059,S3-731934546,S3-787469801,S3-788777890,S3-800487626,S3-825661954,S3-869119690,S3-879016099,S3-892094705,S3-915024909,S3-924768214,S3-940491897
S1-43380026	S2-101782580,S2-106382361,S2-108048991,S2-1091210,S2-12263633,S2-124843424,S2-126985458,S2-128970788,S2-139000433,S2-146890318,S2-152950850,S2-163259827,S2-17205398,S2-198359450,S2-234853687,S2-25365194,S2-259118782,S2-260581329,S2-270344191,S2-272788309,S2-291660254,S2-294368364,S2-297803717,S2-317445761,S2-321035895,S2-325933900,S2-326963673,S2-332141362,S2-341229606,S2-346773442,S2-354268450,S2-363740619,S2-365919270,S2-389939924,S2-439134113,S2-449665250,S2-452752886,S2-463306733,S2-49344981,S2-521615016,S2-537609270,S2-543970422,S2-561666518,S2-564573475,S2-589867875,S2-593519908,S2-600962724,S2-616741445,S2-618035553,S2-624706862,S2-649454752,S2-649727457,S2-650861468,S2-651119018,S2-652945007,S2-660144514,S2-682477544,S2-683351435,S2-687802167,S2-697604302,S2-70241330,S2-706096869,S2-711083293,S2-711475309,S2-727834145,S2-740403645,S2-750683276,S2-756265127,S2-779685843,S2-783679625,S2-792323587,S2-807100221,S2-819804074,S2-840127289,S2-840304044,S2-842581084,S2-854442398,S2-854548307,S2-868376191,S2-884242656,S2-893360617,S2-894815867,S2-898648009,S2-90530813,S2-909193083,S2-911620338,S2-913494234,S2-914965776,S2-918170115,S2-922592384,S2-927073903,S2-941319603,S2-942821812,S2-945233776,S2-948087869,S2-961627213,S2-962995136,S2-976386520,S2-992916559,S2-999174687,S3-136079693,S3-161481627,S3-173255976,S3-191068644,S3-198446351,S3-204902323,S3-231509700,S3-239455274,S3-243116525,S3-243671511,S3-25332129,S3-258428928,S3-261240746,S3-261286109,S3-265027172,S3-280913092,S3-283538193,S3-284714096,S3-289715345,S3-3113136,S3-323530306,S3-334323543,S3-346903510,S3-347381346,S3-35236455,S3-383969620,S3-38860210,S3-394399858,S3-395713098,S3-413075953,S3-420529559,S3-425008822,S3-440842770,S3-441248744,S3-445268404,S3-446844357,S3-476430182,S3-483060964,S3-490684079,S3-49489425,S3-50180435,S3-529509741,S3-529916727,S3-552935229,S3-556576986,S3-558883887,S3-587356974,S3-59597588,S3-598497295,S3-614113065,S3-614306424,S3-616768052,S3-637235447,S3-64892687,S3-649508751,S3-667087341,S3-691789026,S3-704986622,S3-74138862,S3-744245195,S3-75282024,S3-758900142,S3-76506061,S3-77615221,S3-797592079,S3-816788626,S3-81884905,S3-822642253,S3-854005698,S3-858210818,S3-859565576,S3-865911181,S3-874500527,S3-883679974,S3-895390175,S3-897839395,S3-898829018,S3-920892753,S3-938042051,S3-946424970,S3-958478940,S3-958667647,S3-964456510,S3-981210490,S3-989864986,S3-989949758,S3-996749657
S1-433888658	S2-10751541,S2-122869595,S2-127468082,S2-135488312,S2-137048137,S2-153215729,S2-1553613,S2-158127746,S2-178711911,S2-179258344,S2-179563222,S2-181677716,S2-182177217,S2-202842806,S2-23387133,S2-234005023,S2-254435022,S2-257507500,S2-259837240,S2-260949435,S2-26830085,S2-2724556,S2-273792784,S2-288549394,S2-289170042,S2-297293282,S2-322551506,S2-329108893,S2-329232530,S2-345031256,S2-357266482,S2-370192137,S2-374186578,S2-375779565,S2-38772125,S2-399348315,S2-402572331,S2-403893094,S2-406091628,S2-413698602,S2-427819685,S2-435896597,S2-43736245,S2-444238118,S2-458975979,S2-474088970,S2-482203241,S2-484036598,S2-4912065,S2-495617278,S2-497683605,S2-521321237,S2-529932051,S2-536612292,S2-552133043,S2-5554698,S2-558291016,S2-562038348,S2-567037528,S2-577237204,S2-583566744,S2-629420447,S2-633972263,S2-647104848,S2-659831816,S2-681565486,S2-690993992,S2-697955573,S2-704574537,S2-705172340,S2-710226100,S2-720478526,S2-772622153,S2-773444308,S2-779620933,S2-789565554,S2-800559778,S2-804205275,S2-808693456,S2-814808051,S2-81607911,S2-829602361,S2-837935864,S2-852760032,S2-855050970,S2-863444434,S2-870051406,S2-886369587,S2-902365928,S2-906094614,S2-90716599,S2-913485793,S2-929820553,S2-93700036,S2-939281659,S2-945986548,S2-947937698,S2-948616054,S2-970291217,S2-993676359,S3-10205831,S3-137543548,S3-137792120,S3-149513198,S3-159061845,S3-180556301,S3-182735271,S3-185729585,S3-192756370,S3-199335984,S3-202823594,S3-20979449,S3-210804366,S3-215140645,S3-218131738,S3-226422265,S3-230956783,S3-232506144,S3-24305024,S3-244638518,S3-247748805,S3-254770430,S3-266765087,S3-268850501,S3-279305525,S3-288496220,S3-300444704,S3-312935874,S3-32210354,S3-325910408,S3-331104615,S3-34523103,S3-351276957,S3-356177976,S3-362766839,S3-373009821,S3-376948649,S3-377159031,S3-381274870,S3-399069522,S3-406195167,S3-407417418,S3-421949543,S3-433476777,S3-478682836,S3-520509867,S3-526212595,S3-533486914,S3-535204319,S3-544549352,S3-558219596,S3-566063217,S3-572225145,S3-574884672,S3-575407335,S3-579293333,S3-587453715,S3-589730994,S3-60597420,S3-616517207,S3-616760882,S3-619437477,S3-630312339,S3-631860244,S3-635644562,S3-675397713,S3-686967480,S3-688946982,S3-701448918,S3-710438901,S3-72761408,S3-742235133,S3-743276871,S3-753260103,S3-76752506,S3-773870446,S3-788094865,S3-795313548,S3-801318842,S3-80838020,S3-809811720,S3-818222489,S3-819821973,S3-836150821,S3-850004092,S3-85617755,S3-856379509,S3-863472616,S3-864528329,S3-867780327,S3-890575196,S3-892499836,S3-900209839,S3-921767092,S3-931367017,S3-932069078,S3-965603313,S3-969055452,S3-972675635,S3-984304074
S1-433947961	S2-212234865,S2-64446305,S2-715943616,S2-728155330,S2-861886820,S3-290492732,S3-359724113,S3-451505037,S3-496505065,S3-674480335,S3-691469217,S3-905968690,S3-975722243
S1-434157868	S2-102372208,S2-110684287,S2-122278807,S2-124066545,S2-161822575,S2-173707726,S2-178810669,S2-192797912,S2-20177495,S2-230699202,S2-233628683,S2-238422412,S2-247821261,S2-256540775,S2-265644238,S2-269403329,S2-290059744,S2-317434273,S2-320550998,S2-332288666,S2-339224654,S2-342255831,S2-345369986,S2-34741009,S2-352762618,S2-35901986,S2-381056162,S2-386413062,S2-400990453,S2-412539433,S2-423845431,S2-438650976,S2-442883301,S2-466963402,S2-480659932,S2-500657138,S2-502110271,S2-514857465,S2-528801010,S2-529519512,S2-557437075,S2-567423288,S2-576773559,S2-576945319,S2-57799901,S2-582482259,S2-603949635,S2-628729036,S2-659423887,S2-660101130,S2-674810438,S2-678165957,S2-682676576,S2-694051584,S2-713299685,S2-723714811,S2-758786722,S2-767378184,S2-800806976,S2-806553998,S2-820420226,S2-837167844,S2-843158194,S2-8462331,S2-864715576,S2-870335568,S2-873605778,S2-889695171,S2-910162548,S2-934301261,S2-956112809,S2-965872570,S2-977117823,S2-979195043,S3-146238175,S3-153028537,S3-157441516,S3-200036147,S3-20744020,S3-216098421,S3-236277954,S3-245706693,S3-277011057,S3-283958344,S3-293178914,S3-297797361,S3-303379507,S3-319009228,S3-333524274,S3-376315595,S3-392820942,S3-419759807,S3-431331970,S3-475499237,S3-480969630,S3-494803577,S3-501352617,S3-502670718,S3-507650531,S3-52700657,S3-544622965,S3-557908817,S3-562715369,S3-572835895,S3-603677460,S3-604184182,S3-608578544,S3-624203788,S3-639017754,S3-645789343,S3-649960413,S3-65475945,S3-745720022,S3-750646044,S3-770907872,S3-811743468,S3-820012132,S3-84525575,S3-852306414,S3-859345737,S3-860161302,S3-88068420,S3-890941663,S3-891022338,S3-8949378,S3-899479814,S3-951458837,S3-956638092,S3-977558846,S3-982589392,S3-98552097,S3-998093393
S1-434421996	S2-104744660,S2-127276064,S2-153751850,S2-187274208,S2-205245176,S2-327948704,S2-338414304,S2-376023384,S2-409724669,S2-414111539,S2-453722764,S2-459255531,S2-49568293,S2-495762264,S2-5037065,S2-510789821,S2-566123765,S2-590905134,S2-614269201,S2-618746531,S2-620133478,S2-641646341,S2-726326909,S2-763547690,S2-77203241,S2-829116015,S2-856502984,S2-875488922,S2-891633338,S2-93460503,S3-103680584,S3-118808350,S3-157242795,S3-162074797,S3-163046020,S3-186015518,S3-20295460,S3-203248980,S3-213618141,S3-228843495,S3-295874128,S3-298073242,S3-313082039,S3-355622469,S3-360427091,S3-465553410,S3-502451938,S3-508258330,S3-525474894,S3-556523621,S3-584781585,S3-587715406,S3-674159137,S3-675766898,S3-687489072,S3-708759359,S3-726998897,S3-743881012,S3-763191752,S3-769116515,S3-831861407,S3-870521366,S3-920851750,S3-958555092,S3-986962575
S1-434457092	S2-104740049,S2-120251167,S2-140431816,S2-207460493,S2-252644967,S2-264865915,S2-277198516,S2-293393419,S2-322591120,S2-325138744,S2-32790410,S2-329376740,S2-332916224,S2-348008328,S2-348429040,S2-355480519,S2-359907398,S2-37974126,S2-396873432,S2-398822192,S2-401062474,S2-417138408,S2-427739343,S2-433985288,S2-487919751,S2-493775221,S2-518569156,S2-554986682,S2-55981179,S2-58406600,S2-602587398,S2-636657407,S2-637005420,S2-660643997,S2-691582096,S2-70580212,S2-707642375,S2-725631654,S2-729836,S2-732091355,S2-732173863,S2-741712068,S2-746779685,S2-747692009,S2-753060436,S2-754005546,S2-762293978,S2-787473278,S2-794361281,S2-826032056,S2-836471734,S2-859612417,S2-890981105,S2-893368736,S2-896146456,S2-897106574,S2-897415974,S2-900006381,S2-910377230,S2-930579273,S2-939911151,S2-953556879,S3-111484629,S3-115113808,S3-116584313,S3-11948608,S3-126738178,S3-15133700,S3-151849823,S3-154988957,S3-165295568,S3-166634857,S3-170205202,S3-17039742,S3-173343787,S3-192313531,S3-195374792,S3-204933257,S3-2494173,S3-253417642,S3-25412268,S3-256011027,S3-283955491,S3-301123801,S3-335736227,S3-372281356,S3-405951767,S3-409102849,S3-439600459,S3-50039929,S3-505288689,S3-507874227,S3-514025145,S3-517035231,S3-53919484,S3-549826375,S3-555483968,S3-557290955,S3-560341339,S3-576873244,S3-577103053,S3-595934435,S3-6001595,S3-602896552,S3-606146169,S3-612190977,S3-614496380,S3-620105879,S3-622609332,S3-627982869,S3-631800907,S3-6372718,S3-638489948,S3-642910097,S3-649033790,S3-658399487,S3-663784453,S3-684078676,S3-688353070,S3-690902647,S3-694511121,S3-695826725,S3-699303300,S3-708747915,S3-712893086,S3-715318372,S3-718664560,S3-71915587,S3-725188012,S3-738713838,S3-744266220,S3-774170348,S3-775441142,S3-781343153,S3-792321375,S3-810537151,S3-818014693,S3-819193691,S3-834067530,S3-837050795,S3-851528770,S3-855424997,S3-882677984,S3-888225493,S3-891694201,S3-892330537,S3-893179174,S3-921251307,S3-929254778,S3-936494318,S3-937465723,S3-940994856,S3-941576621,S3-951617918,S3-971865955,S3-973812349,S3-974188544,S3-980687850,S3-982842243,S3-985374538,S3-998468353
S1-434482881	S2-115281648,S2-121018444,S2-139000433,S2-158194214,S2-163259827,S2-17205398,S2-176452789,S2-196979513,S2-205027690,S2-240558915,S2-25365194,S2-291660254,S2-294368364,S2-317445761,S2-325933900,S2-332141362,S2-341229606,S2-37384053,S2-375399497,S2-385618011,S2-406720078,S2-411142274,S2-414152449,S2-435313949,S2-449665250,S2-461697871,S2-47394172,S2-476693131,S2-487033263,S2-519011149,S2-521615016,S2-528172648,S2-532907220,S2-561666518,S2-562818460,S2-585792771,S2-618035553,S2-640846629,S2-649454752,S2-650861468,S2-668210814,S2-683351435,S2-711475309,S2-749265081,S2-783679625,S2-786955799,S2-789205253,S2-869512672,S2-881136689,S2-884242656,S2-890916455,S2-893360617,S2-894815867,S2-895167134,S2-921704731,S2-927073903,S2-945233776,S2-952355617,S2-958614115,S2-961627213,S2-973684465,S2-985393264,S2-993985565,S3-107691096,S3-114215430,S3-151865776,S3-162496695,S3-210337373,S3-243433064,S3-256776639,S3-265127278,S3-26787447,S3-275848002,S3-297737258,S3-348121515,S3-350730460,S3-377262097,S3-384065271,S3-39162434,S3-393427966,S3-402500710,S3-42027257,S3-421869378,S3-429339386,S3-452421806,S3-459743883,S3-459776100,S3-462495418,S3-468421050,S3-483234660,S3-483946985,S3-486504062,S3-505298708,S3-516994748,S3-547545316,S3-554037782,S3-558393764,S3-559277684,S3-577342540,S3-578119667,S3-578337733,S3-586396,S3-587332397,S3-602168040,S3-657823728,S3-664562148,S3-664580338,S3-682923473,S3-691990839,S3-695253860,S3-698995711,S3-71041070,S3-71917032,S3-755864921,S3-75736473,S3-768149989,S3-780032249,S3-812688907,S3-832496083,S3-850423491,S3-856170737,S3-87532957,S3-897309009,S3-915909444,S3-929889170,S3-943467644,S3-957811902,S3-992171135,S3-999951065
